cpu_percent,cpu_freq,cpu_memory,cpu_temp,gpu_percent,gpu_memory,gpu_temp,per_cpu,avg_p_core,avg_e_core
28.5,3100.0,72.5,44.2872414074499,31.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 28.6, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 14.3, 'type': 'P'}, {'logical_id': 5, 'usage': 20.0, 'type': 'P'}, {'logical_id': 6, 'usage': 14.3, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 28.6, 'type': 'E'}, {'logical_id': 9, 'usage': 42.9, 'type': 'E'}, {'logical_id': 10, 'usage': 71.4, 'type': 'E'}, {'logical_id': 11, 'usage': 42.9, 'type': 'E'}, {'logical_id': 12, 'usage': 71.4, 'type': 'E'}, {'logical_id': 13, 'usage': 75.0, 'type': 'E'}, {'logical_id': 14, 'usage': 88.9, 'type': 'E'}, {'logical_id': 15, 'usage': 100.0, 'type': 'E'}]",9.65,65.1375
39.8,3100.0,71.9,43.484729137113476,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 28.6, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 14.3, 'type': 'E'}, {'logical_id': 9, 'usage': 28.6, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 71.4, 'type': 'E'}, {'logical_id': 13, 'usage': 75.0, 'type': 'E'}, {'logical_id': 14, 'usage': 75.0, 'type': 'E'}, {'logical_id': 15, 'usage': 71.4, 'type': 'E'}]",3.575,41.962500000000006
9.2,3100.0,72.0,57.604425686655674,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 28.6, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 28.6, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 28.6, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 62.5, 'type': 'E'}, {'logical_id': 13, 'usage': 14.3, 'type': 'E'}, {'logical_id': 14, 'usage': 57.1, 'type': 'E'}, {'logical_id': 15, 'usage': 71.4, 'type': 'E'}]",10.725000000000001,25.6625
10.4,3100.0,71.8,46.198670857776605,6.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 14.3, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 14.3, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 14.3, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 14.3, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 0.0, 'type': 'E'}, {'logical_id': 13, 'usage': 0.0, 'type': 'E'}, {'logical_id': 14, 'usage': 42.9, 'type': 'E'}, {'logical_id': 15, 'usage': 42.9, 'type': 'E'}]",7.15,10.725
27.2,3100.0,71.9,58.26626360594204,7.000000000000001,11.767578125,42.0,"[{'logical_id': 0, 'usage': 14.3, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 14.3, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 14.3, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 28.6, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 33.3, 'type': 'E'}, {'logical_id': 9, 'usage': 16.7, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 85.7, 'type': 'E'}, {'logical_id': 13, 'usage': 42.9, 'type': 'E'}, {'logical_id': 14, 'usage': 71.4, 'type': 'E'}, {'logical_id': 15, 'usage': 57.1, 'type': 'E'}]",8.9375,38.3875
8.0,3100.0,71.7,35.968590871358785,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 22.2, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 22.2, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 0.0, 'type': 'E'}, {'logical_id': 13, 'usage': 25.0, 'type': 'E'}, {'logical_id': 14, 'usage': 66.7, 'type': 'E'}, {'logical_id': 15, 'usage': 37.5, 'type': 'E'}]",5.55,16.15
36.2,1500.0,71.3,57.276821595235546,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 37.5, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 25.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 0.0, 'type': 'E'}, {'logical_id': 13, 'usage': 0.0, 'type': 'E'}, {'logical_id': 14, 'usage': 50.0, 'type': 'E'}, {'logical_id': 15, 'usage': 28.6, 'type': 'E'}]",7.8125,9.825
30.0,1500.0,71.3,38.798224741077426,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 42.9, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 28.6, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 22.2, 'type': 'E'}, {'logical_id': 9, 'usage': 25.0, 'type': 'E'}, {'logical_id': 10, 'usage': 22.2, 'type': 'E'}, {'logical_id': 11, 'usage': 22.2, 'type': 'E'}, {'logical_id': 12, 'usage': 22.2, 'type': 'E'}, {'logical_id': 13, 'usage': 22.2, 'type': 'E'}, {'logical_id': 14, 'usage': 87.5, 'type': 'E'}, {'logical_id': 15, 'usage': 25.0, 'type': 'E'}]",8.9375,31.0625
31.9,3100.0,71.2,37.90432830415594,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 0.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 14.3, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 28.6, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 14.3, 'type': 'E'}, {'logical_id': 9, 'usage': 20.0, 'type': 'E'}, {'logical_id': 10, 'usage': 20.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 0.0, 'type': 'E'}, {'logical_id': 13, 'usage': 0.0, 'type': 'E'}, {'logical_id': 14, 'usage': 71.4, 'type': 'E'}, {'logical_id': 15, 'usage': 0.0, 'type': 'E'}]",5.362500000000001,15.7125
32.1,3100.0,71.1,35.22537420486004,6.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 25.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 14.3, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 33.3, 'type': 'E'}, {'logical_id': 13, 'usage': 16.7, 'type': 'E'}, {'logical_id': 14, 'usage': 28.6, 'type': 'E'}, {'logical_id': 15, 'usage': 42.9, 'type': 'E'}]",4.9125,15.1875
30.6,3100.0,71.5,64.98705506102158,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 42.9, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 50.0, 'type': 'P'}, {'logical_id': 8, 'usage': 37.5, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 11.1, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 100.0, 'type': 'E'}, {'logical_id': 13, 'usage': 85.7, 'type': 'E'}, {'logical_id': 14, 'usage': 71.4, 'type': 'E'}, {'logical_id': 15, 'usage': 85.7, 'type': 'E'}]",11.6125,48.925000000000004
21.8,3100.0,71.5,59.37140835053499,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 0.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 14.3, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 25.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 57.1, 'type': 'E'}, {'logical_id': 13, 'usage': 42.9, 'type': 'E'}, {'logical_id': 14, 'usage': 0.0, 'type': 'E'}, {'logical_id': 15, 'usage': 42.9, 'type': 'E'}]",4.9125,17.8625
16.5,3100.0,71.8,60.98867801656888,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 25.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 37.5, 'type': 'E'}, {'logical_id': 13, 'usage': 50.0, 'type': 'E'}, {'logical_id': 14, 'usage': 16.7, 'type': 'E'}, {'logical_id': 15, 'usage': 87.5, 'type': 'E'}]",3.125,23.9625
32.7,3100.0,71.3,57.14965926003331,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 16.7, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 0.0, 'type': 'E'}, {'logical_id': 13, 'usage': 0.0, 'type': 'E'}, {'logical_id': 14, 'usage': 0.0, 'type': 'E'}, {'logical_id': 15, 'usage': 100.0, 'type': 'E'}]",2.0875,12.5
31.0,3100.0,71.3,58.21917662619062,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 28.6, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 28.6, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 37.5, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 14.3, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 42.9, 'type': 'E'}, {'logical_id': 13, 'usage': 0.0, 'type': 'E'}, {'logical_id': 14, 'usage': 0.0, 'type': 'E'}, {'logical_id': 15, 'usage': 71.4, 'type': 'E'}]",13.625,14.287500000000001
36.0,3100.0,71.3,57.2351206318124,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 28.6, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 14.3, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 14.3, 'type': 'P'}, {'logical_id': 8, 'usage': 20.0, 'type': 'E'}, {'logical_id': 9, 'usage': 40.0, 'type': 'E'}, {'logical_id': 10, 'usage': 20.0, 'type': 'E'}, {'logical_id': 11, 'usage': 40.0, 'type': 'E'}, {'logical_id': 12, 'usage': 42.9, 'type': 'E'}, {'logical_id': 13, 'usage': 57.1, 'type': 'E'}, {'logical_id': 14, 'usage': 33.3, 'type': 'E'}, {'logical_id': 15, 'usage': 85.7, 'type': 'E'}]",7.15,42.375
15.9,3100.0,71.3,57.96247668103633,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 0.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 14.3, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 57.1, 'type': 'E'}, {'logical_id': 13, 'usage': 57.1, 'type': 'E'}, {'logical_id': 14, 'usage': 28.6, 'type': 'E'}, {'logical_id': 15, 'usage': 85.7, 'type': 'E'}]",1.7875,28.5625
30.8,3100.0,71.5,58.77498387354959,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 0.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 16.7, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 57.1, 'type': 'E'}, {'logical_id': 13, 'usage': 33.3, 'type': 'E'}, {'logical_id': 14, 'usage': 60.0, 'type': 'E'}, {'logical_id': 15, 'usage': 83.3, 'type': 'E'}]",2.0875,29.2125
23.4,3100.0,71.3,61.86619536256301,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 14.3, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 14.3, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 100.0, 'type': 'E'}, {'logical_id': 13, 'usage': 28.6, 'type': 'E'}, {'logical_id': 14, 'usage': 28.6, 'type': 'E'}, {'logical_id': 15, 'usage': 57.1, 'type': 'E'}]",3.575,26.787499999999998
16.1,3100.0,71.5,50.59883490037066,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 0.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 37.5, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 14.3, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 57.1, 'type': 'E'}, {'logical_id': 13, 'usage': 0.0, 'type': 'E'}, {'logical_id': 14, 'usage': 0.0, 'type': 'E'}, {'logical_id': 15, 'usage': 66.7, 'type': 'E'}]",6.475,15.475000000000001
21.7,3100.0,71.7,37.19615805196812,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 0.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 28.6, 'type': 'E'}, {'logical_id': 13, 'usage': 28.6, 'type': 'E'}, {'logical_id': 14, 'usage': 50.0, 'type': 'E'}, {'logical_id': 15, 'usage': 28.6, 'type': 'E'}]",0.0,16.975
26.8,3100.0,71.6,40.51636981986367,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 0.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 85.7, 'type': 'E'}, {'logical_id': 13, 'usage': 16.7, 'type': 'E'}, {'logical_id': 14, 'usage': 0.0, 'type': 'E'}, {'logical_id': 15, 'usage': 85.7, 'type': 'E'}]",0.0,23.512500000000003
19.1,3100.0,71.7,56.15588887357865,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 0.0, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 16.7, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 0.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 50.0, 'type': 'E'}, {'logical_id': 13, 'usage': 60.0, 'type': 'E'}, {'logical_id': 14, 'usage': 0.0, 'type': 'E'}, {'logical_id': 15, 'usage': 50.0, 'type': 'E'}]",2.0875,20.0
23.8,3100.0,71.8,38.86316021494388,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 12.5, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 12.5, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 12.5, 'type': 'P'}, {'logical_id': 8, 'usage': 25.0, 'type': 'E'}, {'logical_id': 9, 'usage': 25.0, 'type': 'E'}, {'logical_id': 10, 'usage': 30.0, 'type': 'E'}, {'logical_id': 11, 'usage': 11.1, 'type': 'E'}, {'logical_id': 12, 'usage': 75.0, 'type': 'E'}, {'logical_id': 13, 'usage': 87.5, 'type': 'E'}, {'logical_id': 14, 'usage': 50.0, 'type': 'E'}, {'logical_id': 15, 'usage': 62.5, 'type': 'E'}]",4.6875,45.7625
16.4,3100.0,71.8,54.55155063793221,0.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 14.3, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 0.0, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 0.0, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 0.0, 'type': 'P'}, {'logical_id': 8, 'usage': 20.0, 'type': 'E'}, {'logical_id': 9, 'usage': 0.0, 'type': 'E'}, {'logical_id': 10, 'usage': 0.0, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 16.7, 'type': 'E'}, {'logical_id': 13, 'usage': 50.0, 'type': 'E'}, {'logical_id': 14, 'usage': 50.0, 'type': 'E'}, {'logical_id': 15, 'usage': 83.3, 'type': 'E'}]",1.7875,27.5
40.4,3100.0,71.6,56.92115763115322,6.0,11.767578125,42.0,"[{'logical_id': 0, 'usage': 16.7, 'type': 'P'}, {'logical_id': 1, 'usage': 0.0, 'type': 'P'}, {'logical_id': 2, 'usage': 33.3, 'type': 'P'}, {'logical_id': 3, 'usage': 0.0, 'type': 'P'}, {'logical_id': 4, 'usage': 16.7, 'type': 'P'}, {'logical_id': 5, 'usage': 0.0, 'type': 'P'}, {'logical_id': 6, 'usage': 0.0, 'type': 'P'}, {'logical_id': 7, 'usage': 16.7, 'type': 'P'}, {'logical_id': 8, 'usage': 33.3, 'type': 'E'}, {'logical_id': 9, 'usage': 50.0, 'type': 'E'}, {'logical_id': 10, 'usage': 66.7, 'type': 'E'}, {'logical_id': 11, 'usage': 0.0, 'type': 'E'}, {'logical_id': 12, 'usage': 0.0, 'type': 'E'}, {'logical_id': 13, 'usage': 0.0, 'type': 'E'}, {'logical_id': 14, 'usage': 33.3, 'type': 'E'}, {'logical_id': 15, 'usage': 16.7, 'type': 'E'}]",10.425,25.0
